Elapsed Time (ms),Coarse Encoder Counts (6B),Coarse Degree,Fine Encoder Counts (6B),Fine Degree,Index Angle,Coarse Encoder Commands (4B),Fine Encoder Commands (4B)
43840,1C9E27,129.88192520775624,FE3327,129.6134033203125,-0.0,1979,2
43840,1CA418,129.98725761772852,FE32CF,129.7100830078125,-0.0,1979,2
43841,1CA960,130.0808864265928,FE3277,129.8067626953125,-0.0,1979,2
43842,1CAEA8,130.17451523545705,FE321F,129.9034423828125,-0.0,1979,2
43843,1CB3F0,130.26814404432133,FE31C8,129.9990234375,-0.0,1979,2
43845,1CB9E1,130.3734764542936,FE3171,130.0946044921875,-0.0,1979,2
43846,1CBF29,130.4671052631579,FE311B,130.1890869140625,-0.0,1979,2
43846,1CC471,130.56073407202217,FE30C5,130.2835693359375,-0.0,1979,2
43847,1CC9B9,130.65436288088642,FE306F,130.3780517578125,-0.0,1979,2
43848,1CCF01,130.7479916897507,FE3015,130.4769287109375,-0.0,1979,2
43850,1CD449,130.84162049861496,FE2FBD,130.5736083984375,-0.0,1979,2
43850,1CD991,130.93524930747924,FE2F66,130.669189453125,-0.0,1979,2
43851,1CDF82,131.04058171745152,FE2F0E,130.765869140625,-0.0,1979,2
43853,1CE4CA,131.1342105263158,FE2EB7,130.8614501953125,-0.0,1979,2
43853,1CEA12,131.22783933518005,FE2E60,130.95703125,-0.0,1979,2
43854,1CEF5A,131.32146814404433,FE2E09,131.0526123046875,-0.0,1979,2
43855,1CF54B,131.42680055401664,FE2DB1,131.1492919921875,-0.0,1979,2
43856,1CFA93,131.5204293628809,FE2D5A,131.244873046875,-0.0,1979,2
43857,1CFFDB,131.61405817174517,FE2D03,131.3404541015625,-0.0,1979,2
43858,1D0523,131.7076869806094,FE2CAB,131.4371337890625,-0.0,1979,2
43859,1D0B14,131.81301939058173,FE2C53,131.5338134765625,-0.0,1979,2
43860,1D105C,131.90664819944598,FE2BFB,131.6304931640625,-0.0,1979,2
43861,1D15A4,132.00027700831023,FE2BA3,131.7271728515625,-0.0,1979,2
43862,1D1AEC,132.09390581717452,FE2B4D,131.8216552734375,-0.0,1979,2
43863,1D20DD,132.1992382271468,FE2AF4,131.91943359375,-0.0,1979,2
43864,1D2625,132.29286703601107,FE2A9C,132.01611328125,-0.0,1979,2
43865,1D2B6D,132.38649584487533,FE2A45,132.1116943359375,-0.0,1979,2
43866,1D30B5,132.4801246537396,FE29EE,132.207275390625,-0.0,1979,2
43867,1D35FD,132.5737534626039,FE2997,132.3028564453125,-0.0,1979,2
43868,1D3BEE,132.67908587257617,FE2940,132.3984375,-0.0,1979,2
43869,1D4136,132.77271468144045,FE28E7,132.4962158203125,-0.0,1979,2
43870,1D467E,132.8663434903047,FE288F,132.5928955078125,-0.0,1979,2
43871,1D4BC6,132.95997229916898,FE2838,132.6884765625,-0.0,1979,2
43873,1D510E,133.05360110803323,FE27E1,132.7840576171875,-0.0,1979,2
43874,1D56FF,133.15893351800554,FE278A,132.879638671875,-0.0,1979,2
43875,1D5C47,133.25256232686982,FE2733,132.9752197265625,-0.0,1979,2
43876,1D618F,133.34619113573407,FE26DB,133.0718994140625,-0.0,1979,2
43877,1D66D7,133.43981994459836,FE2684,133.16748046875,-0.0,1979,2
43878,1D6C1F,133.5334487534626,FE262D,133.2630615234375,-0.0,1979,2
43879,1D7210,133.6387811634349,FE25D4,133.36083984375,-0.0,1979,2
43880,1D7758,133.73240997229917,FE257D,133.4564208984375,-0.0,1979,2
43881,1D7CA0,133.82603878116345,FE2526,133.552001953125,-0.0,1979,2
43882,1D8291,133.93137119113575,FE24CD,133.6497802734375,-0.0,1979,2
43883,1D87D9,134.025,FE2476,133.745361328125,-0.0,1979,2
43884,1D8D21,134.1186288088643,FE241E,133.842041015625,-0.0,1979,2
43885,1D9312,134.22396121883656,FE23C6,133.938720703125,-0.0,1979,2
43886,1D985A,134.31759002770085,FE236E,134.035400390625,-0.0,1979,2
43887,1D9DA2,134.4112188365651,FE2317,134.1309814453125,-0.0,1979,2
43888,1DA2EA,134.50484764542935,FE22C1,134.2254638671875,-0.0,1979,2
43889,1DA832,134.59847645429363,FE2269,134.3221435546875,-0.0,1979,2
43890,1DAD7A,134.69210526315788,FE2212,134.417724609375,-0.0,1979,2
43891,1DB2C2,134.78573407202217,FE21B9,134.5155029296875,-0.0,1979,2
43892,1DB8B3,134.89106648199444,FE2162,134.611083984375,-0.0,1979,2
43893,1DBDFB,134.98469529085872,FE210B,134.7066650390625,-0.0,1979,2
43894,1DC343,135.07832409972298,FE20B4,134.80224609375,-0.0,1979,2
43895,1DC88B,135.17195290858726,FE205E,134.896728515625,-0.0,1979,2
43896,1DCDD3,135.26558171745154,FE2006,134.993408203125,-0.0,1979,2
43897,1DD31B,135.3592105263158,FE1FAE,135.090087890625,-0.0,1979,2
43898,1DD90C,135.4645429362881,FE1F56,135.186767578125,-0.0,1979,2
43899,1DDE54,135.55817174515235,FE1EFE,135.283447265625,-0.0,1979,2
43900,1DE39C,135.65180055401663,FE1EA6,135.380126953125,-0.0,1979,2
43901,1DE98D,135.7571329639889,FE1E4E,135.476806640625,-0.0,1979,2
43902,1DEED5,135.8507617728532,FE1DF6,135.573486328125,-0.0,1979,2
43903,1DF41D,135.94439058171747,FE1D9F,135.6690673828125,-0.0,1979,2
43904,1DF965,136.03801939058172,FE1D49,135.7635498046875,-0.0,1979,2
43905,1DFF56,136.14335180055403,FE1CF2,135.859130859375,-0.0,1979,2
43906,1E049E,136.23698060941828,FE1C9C,135.95361328125,-0.0,1979,2
43907,1E09E6,136.33060941828256,FE1C45,136.0491943359375,-0.0,1979,2
43908,1E0F2E,136.42423822714682,FE1BEC,136.14697265625,-0.0,1979,2
43909,1E1476,136.51786703601107,FE1B95,136.2425537109375,-0.0,1979,2
43910,1E19BE,136.61149584487535,FE1B3D,136.3392333984375,-0.0,1979,2
43911,1E1F06,136.7051246537396,FE1AE6,136.434814453125,-0.0,1979,2
43912,1E244E,136.79875346260388,FE1A90,136.529296875,-0.0,1979,2
43913,1E2996,136.89238227146814,FE1A39,136.6248779296875,-0.0,1979,2
43914,1E2F87,136.99771468144044,FE19E3,136.7193603515625,-0.0,1979,2
43915,1E34CF,137.09134349030472,FE198C,136.81494140625,-0.0,1979,2
43916,1E3A17,137.18497229916898,FE1934,136.91162109375,-0.0,1979,2
43917,1E3F5F,137.27860110803326,FE18DD,137.0072021484375,-0.0,1979,2
43918,1E44A7,137.3722299168975,FE1884,137.10498046875,-0.0,1979,2
43919,1E4A98,137.47756232686982,FE182C,137.20166015625,-0.0,1979,2
43920,1E4FE0,137.57119113573407,FE17D7,137.2950439453125,-0.0,1979,2
43921,1E5528,137.66481994459835,FE1781,137.3895263671875,-0.0,1979,2
43922,1E5A70,137.7584487534626,FE172A,137.485107421875,-0.0,1979,2
43923,1E5FB8,137.85207756232685,FE16D4,137.57958984375,-0.0,1979,2
43924,1E6500,137.94570637119114,FE167C,137.67626953125,-0.0,1979,2
43925,1E6A48,138.0393351800554,FE1624,137.77294921875,-0.0,1979,2
43926,1E6F90,138.13296398891967,FE15CB,137.8707275390625,-0.0,1979,2
43927,1E74D8,138.22659279778392,FE1575,137.9652099609375,-0.0,1979,2
43928,1E7A20,138.3202216066482,FE1521,138.0574951171875,-0.0,1979,2
43929,1E8011,138.4255540166205,FE14CB,138.1519775390625,-0.0,1979,2
43930,1E8559,138.51918282548476,FE1475,138.2464599609375,-0.0,1979,2
43931,1E8AA1,138.61281163434904,FE141E,138.342041015625,-0.0,1979,2
43932,1E8FE9,138.7064404432133,FE13C6,138.438720703125,-0.0,1979,2
43933,1E9531,138.80006925207758,FE136F,138.5343017578125,-0.0,1979,2
43934,1E9A79,138.89369806094183,FE1317,138.6309814453125,-0.0,1979,2
43935,1EA06A,138.99903047091414,FE12C1,138.7254638671875,-0.0,1979,2
43936,1EA5B2,139.0926592797784,FE126A,138.821044921875,-0.0,1979,2
43937,1EAAFA,139.18628808864267,FE1214,138.91552734375,-0.0,1979,2
43938,1EB042,139.27991689750692,FE11BD,139.0111083984375,-0.0,1979,2
43939,1EB58A,139.37354570637117,FE1166,139.106689453125,-0.0,1979,2
43940,1EBAD2,139.46717451523546,FE110F,139.2022705078125,-0.0,1979,2
43941,1EC01A,139.5608033240997,FE10B8,139.2978515625,-0.0,1979,2
43942,1EC60B,139.66613573407201,FE1061,139.3934326171875,-0.0,1979,2
43943,1ECB53,139.7597645429363,FE100B,139.4879150390625,-0.0,1979,2
43944,1ED09B,139.85339335180055,FE0FB4,139.58349609375,-0.0,1979,2
43945,1ED5E3,139.94702216066483,FE0F5D,139.6790771484375,-0.0,1979,2
43946,1EDB2B,140.04065096952908,FE0F06,139.774658203125,-0.0,1979,2
43947,1EE073,140.13427977839336,FE0EB0,139.869140625,-0.0,1979,2
43948,1EE5BB,140.22790858725762,FE0E5A,139.963623046875,-0.0,1979,2
43949,1EEB03,140.3215373961219,FE0E04,140.05810546875,-0.0,1979,2
43950,1EF04B,140.41516620498615,FE0DAE,140.152587890625,-0.0,1979,2
43951,1EF63C,140.52049861495846,FE0D57,140.2481689453125,-0.0,1979,2
43952,1EFB84,140.6141274238227,FE0D01,140.3426513671875,-0.0,1979,2
43953,1F00CC,140.707756232687,FE0CAA,140.438232421875,-0.0,1979,2
43954,1F0614,140.80138504155124,FE0C53,140.5338134765625,-0.0,1979,2
43955,1F0C05,140.90671745152355,FE0BFE,140.627197265625,-0.0,1979,2
43956,1F114D,141.00034626038783,FE0BA7,140.7227783203125,-0.0,1979,2
43957,1F1695,141.09397506925208,FE0B4F,140.8194580078125,-0.0,1979,2
43958,1F1BDD,141.18760387811633,FE0AF8,140.9150390625,-0.0,1979,2
43959,1F2125,141.28123268698062,FE0AA1,141.0106201171875,-0.0,1979,2
43960,1F266D,141.37486149584487,FE0A4A,141.106201171875,-0.0,1979,2
43961,1F2C5E,141.48019390581717,FE09F5,141.1995849609375,-0.0,1979,2
43962,1F31A6,141.57382271468143,FE099F,141.2940673828125,-0.0,1979,2
43963,1F36EE,141.6674515235457,FE0949,141.3885498046875,-0.0,1979,2
43964,1F3C36,141.76108033240996,FE08F3,141.4830322265625,-0.0,1979,2
43965,1F417E,141.85470914127424,FE089D,141.5775146484375,-0.0,1979,2
43966,1F46C6,141.9483379501385,FE0846,141.673095703125,-0.0,1979,2
43967,1F4CB7,142.0536703601108,FE07EF,141.7686767578125,-0.0,1979,2
43968,1F51FF,142.14729916897508,FE079B,141.8609619140625,-0.0,1979,2
43969,1F5747,142.24092797783933,FE0745,141.9554443359375,-0.0,1979,2
43970,1F5C8F,142.33455678670362,FE06F0,142.048828125,-0.0,1979,2
43970,1F61D7,142.42818559556787,FE069A,142.143310546875,-0.0,1979,2
43971,1F671F,142.52181440443212,FE0643,142.2388916015625,-0.0,1979,2
43973,1F6C67,142.6154432132964,FE05EB,142.3355712890625,-0.0,1979,2
43974,1F7258,142.7207756232687,FE0594,142.43115234375,-0.0,1979,2
43975,1F77A0,142.81440443213296,FE053E,142.525634765625,-0.0,1979,2
43976,1F7CE8,142.9080332409972,FE04E7,142.6212158203125,-0.0,1979,2
43977,1F8230,143.0016620498615,FE0492,142.714599609375,-0.0,1979,2
43978,1F8778,143.09529085872575,FE043B,142.8101806640625,-0.0,1979,2
43979,1F8D69,143.20062326869805,FE03E5,142.9046630859375,-0.0,1979,2
43980,1F92B1,143.29425207756233,FE038E,143.000244140625,-0.0,1979,2
43980,1F97F9,143.3878808864266,FE0339,143.0936279296875,-0.0,1979,2
43981,1F9D41,143.48150969529087,FE02E3,143.1881103515625,-0.0,1979,2
43983,1FA289,143.57513850415512,FE028D,143.2825927734375,-0.0,1979,2
43984,1FA7D1,143.6687673130194,FE0237,143.3770751953125,-0.0,1979,2
43985,1FAD19,143.76239612188365,FE01E0,143.47265625,-0.0,1979,2
43986,1FB30A,143.86772853185596,FE018A,143.567138671875,-0.0,1979,2
43987,1FB852,143.9613573407202,FE0133,143.6627197265625,-0.0,1979,2
43988,1FBD9A,144.0549861495845,FE00DE,143.756103515625,-0.0,1979,2
43989,1FC2E2,144.14861495844877,FE0088,143.8505859375,-0.0,1979,2
43990,1FC82A,144.242243767313,FE0031,143.9461669921875,-0.0,1979,2
43991,1FCD72,144.33587257617728,FDFFDB,144.0406494140625,-0.0,1979,2
43991,1FD2BA,144.42950138504153,FDFF82,144.138427734375,-0.0,1979,2
43993,1FD802,144.5231301939058,FDFF2D,144.2318115234375,-0.0,1979,2
43994,1FDDF3,144.62846260387812,FDFED7,144.3262939453125,-0.0,1979,2
43995,1FE33B,144.72209141274237,FDFE82,144.419677734375,-0.0,1979,2
43995,1FE883,144.81572022160665,FDFE2E,144.511962890625,-0.0,1979,2
43996,1FEDCB,144.9093490304709,FDFDD7,144.6075439453125,-0.0,1979,2
43997,1FF3BC,145.0146814404432,FDFD81,144.7020263671875,-0.0,1979,2
43999,1FF904,145.10831024930746,FDFD29,144.7987060546875,-0.0,1979,2
43999,1FFE4C,145.20193905817175,FDFCD2,144.894287109375,-0.0,1979,2
44000,200394,145.29556786703603,FDFC7C,144.98876953125,-0.0,1979,2
44001,2008DC,145.38919667590028,FDFC26,145.083251953125,-0.0,1979,2
44002,200E24,145.48282548476456,FDFBD2,145.175537109375,-0.0,1979,2
44003,20136C,145.5764542936288,FDFB7B,145.2711181640625,-0.0,1979,2
44004,20195D,145.68178670360112,FDFB24,145.36669921875,-0.0,1979,2
44005,201DFC,145.76371191135732,FDFACD,145.4622802734375,-0.0,1979,2
44007,2023ED,145.86904432132965,FDFA76,145.557861328125,-0.0,1979,2
44007,202935,145.9626731301939,FDFA21,145.6512451171875,-0.0,1979,2
44009,202E7D,146.05630193905816,FDF9CB,145.7457275390625,-0.0,1979,2
44010,2033C5,146.14993074792244,FDF975,145.8402099609375,-0.0,1979,2
44011,20390D,146.2435595567867,FDF91F,145.9346923828125,-0.0,1979,2
44011,203E55,146.33718836565097,FDF8C8,146.0302734375,-0.0,1979,2
44012,20439D,146.43081717451523,FDF872,146.124755859375,-0.0,1979,2
44014,2048E5,146.5244459833795,FDF81D,146.2181396484375,-0.0,1979,2
44015,204ED6,146.6297783933518,FDF7C8,146.3115234375,-0.0,1979,2
44016,20541E,146.72340720221607,FDF772,146.406005859375,-0.0,1979,2
44017,205966,146.81703601108035,FDF71C,146.50048828125,-0.0,1979,2
44018,205EAE,146.9106648199446,FDF6C4,146.59716796875,-0.0,1979,2
44019,2063F6,147.00429362880888,FDF66C,146.69384765625,-0.0,1979,2
44019,20693E,147.09792243767313,FDF614,146.79052734375,-0.0,1979,2
44021,206F2F,147.20325484764544,FDF5BE,146.885009765625,-0.0,1979,2
44022,207477,147.2968836565097,FDF569,146.9783935546875,-0.0,1979,2
44023,2079BF,147.39051246537397,FDF512,147.073974609375,-0.0,1979,2
44023,207F07,147.48414127423823,FDF4BB,147.1695556640625,-0.0,1979,2
44025,20844F,147.57777008310248,FDF465,147.2640380859375,-0.0,1979,2
44026,208997,147.67139889196676,FDF40E,147.359619140625,-0.0,1979,2
44027,208F88,147.77673130193904,FDF3B8,147.4541015625,-0.0,1979,2
44028,2094D0,147.87036011080332,FDF363,147.5474853515625,-0.0,1979,2
44028,209A18,147.9639889196676,FDF30D,147.6419677734375,-0.0,1979,2
44029,209F60,148.05761772853185,FDF2B7,147.7364501953125,-0.0,1979,2
44031,20A4A8,148.15124653739613,FDF25F,147.8331298828125,-0.0,1979,2
44031,20A9F0,148.2448753462604,FDF209,147.9276123046875,-0.0,1979,2
44033,20AF38,148.33850415512467,FDF1B2,148.023193359375,-0.0,1979,2
44034,20B529,148.44383656509694,FDF15C,148.11767578125,-0.0,1979,2
44035,20BA71,148.53746537396123,FDF106,148.212158203125,-0.0,1979,2
44036,20BFB9,148.63109418282548,FDF0B0,148.306640625,-0.0,1979,2
44037,20C501,148.72472299168976,FDF059,148.4022216796875,-0.0,1979,2
44037,20CA49,148.818351800554,FDF002,148.497802734375,-0.0,1979,2
44039,20CF91,148.91198060941826,FDEFAB,148.5933837890625,-0.0,1979,2
44040,20D4D9,149.00560941828255,FDEF53,148.6900634765625,-0.0,1979,2
44041,20DACA,149.11094182825485,FDEEFC,148.78564453125,-0.0,1979,2
44042,20E012,149.2045706371191,FDEEA5,148.8812255859375,-0.0,1979,2
44043,20E55A,149.29819944598339,FDEE4F,148.9757080078125,-0.0,1979,2
44044,20EAA2,149.39182825484764,FDEDF9,149.0701904296875,-0.0,1979,2
44045,20EFEA,149.48545706371192,FDEDA2,149.165771484375,-0.0,1979,2
44045,20F5DB,149.5907894736842,FDED4D,149.2591552734375,-0.0,1979,2
44047,20FB23,149.68441828254848,FDECF7,149.3536376953125,-0.0,1979,2
44048,21006B,149.77804709141273,FDECA1,149.4481201171875,-0.0,1979,2
44048,2105B3,149.871675900277,FDEC4A,149.543701171875,-0.0,1979,2
44050,210AFB,149.96530470914126,FDEBF2,149.640380859375,-0.0,1979,2
44051,211043,150.05893351800555,FDEB9B,149.7359619140625,-0.0,1979,2
44052,211634,150.16426592797785,FDEB44,149.83154296875,-0.0,1979,2
44052,211B7C,150.2578947368421,FDEAEE,149.926025390625,-0.0,1979,2
44054,2120C4,150.35152354570639,FDEA98,150.0205078125,-0.0,1979,2
44055,21260C,150.44515235457064,FDEA42,150.114990234375,-0.0,1979,2
44056,212BFD,150.55048476454294,FDE9EA,150.211669921875,-0.0,1979,2
44056,213145,150.6441135734072,FDE992,150.308349609375,-0.0,1979,2
44058,21368D,150.73774238227148,FDE93B,150.4039306640625,-0.0,1979,2
44059,213BD5,150.83137119113573,FDE8E3,150.5006103515625,-0.0,1979,2
44060,2141C6,150.93670360110804,FDE88B,150.5972900390625,-0.0,1979,2
44061,21470E,151.03033240997232,FDE835,150.6917724609375,-0.0,1979,2
44061,214C56,151.12396121883654,FDE7DE,150.787353515625,-0.0,1979,2
44062,215247,151.22929362880888,FDE788,150.8818359375,-0.0,1979,2
44064,21578F,151.32292243767313,FDE732,150.976318359375,-0.0,1979,2
44065,215CD7,151.41655124653738,FDE6DB,151.0718994140625,-0.0,1979,2
44066,21621F,151.51018005540166,FDE684,151.16748046875,-0.0,1979,2
44067,216767,151.60380886426591,FDE62C,151.26416015625,-0.0,1979,2
44068,216CAF,151.6974376731302,FDE5D6,151.358642578125,-0.0,1979,2
44069,2172A0,151.80277008310247,FDE57E,151.455322265625,-0.0,1979,2
44070,2177E8,151.89639889196675,FDE529,151.5487060546875,-0.0,1979,2
44070,217D30,151.99002770083104,FDE4D1,151.6453857421875,-0.0,1979,2
44072,218278,152.0836565096953,FDE479,151.7420654296875,-0.0,1979,2
44073,218869,152.1889889196676,FDE423,151.8365478515625,-0.0,1979,2
44074,218DB1,152.28261772853185,FDE3CB,151.9332275390625,-0.0,1979,2
44075,2192F9,152.37624653739613,FDE375,152.0277099609375,-0.0,1979,2
44076,2198EA,152.4815789473684,FDE31D,152.1243896484375,-0.0,1979,2
44077,219E32,152.5752077562327,FDE2C7,152.2188720703125,-0.0,1979,2
44078,21A37A,152.66883656509697,FDE270,152.314453125,-0.0,1979,2
44079,21A8C2,152.76246537396122,FDE218,152.4111328125,-0.0,1979,2
44080,21AE0A,152.8560941828255,FDE1C1,152.5067138671875,-0.0,1979,2
44081,21B3FB,152.96142659279778,FDE16B,152.6011962890625,-0.0,1979,2
44082,21B943,153.05505540166206,FDE114,152.69677734375,-0.0,1979,2
44083,21BE8B,153.1486842105263,FDE0BD,152.7923583984375,-0.0,1979,2
44084,21C3D3,153.2423130193906,FDE066,152.887939453125,-0.0,1979,2
44085,21C9C4,153.3476454293629,FDE00E,152.984619140625,-0.0,1979,2
44086,21CF0C,153.44127423822715,FDDFB6,153.081298828125,-0.0,1979,2
44087,21D454,153.53490304709143,FDDF5F,153.1768798828125,-0.0,1979,2
44088,21D99C,153.62853185595566,FDDF08,153.2724609375,-0.0,1979,2
44089,21DF8D,153.733864265928,FDDEB2,153.366943359375,-0.0,1979,2
44090,21E4D5,153.82749307479224,FDDE5C,153.46142578125,-0.0,1979,2
44091,21EA1D,153.9211218836565,FDDE06,153.555908203125,-0.0,1979,2
44092,21EF65,154.01475069252078,FDDDAF,153.6514892578125,-0.0,1979,2
44093,21F4AD,154.10837950138503,FDDD57,153.7481689453125,-0.0,1979,2
44094,21FA9E,154.21371191135734,FDDCFF,153.8448486328125,-0.0,1979,2
44095,21FFE6,154.3073407202216,FDDCA9,153.9393310546875,-0.0,1979,2
44096,22052E,154.40096952908587,FDDC51,154.0360107421875,-0.0,1979,2
44097,220A76,154.49459833795015,FDDBFB,154.1304931640625,-0.0,1979,2
44098,220FBE,154.5882271468144,FDDBA5,154.2249755859375,-0.0,1979,2
44099,2215AF,154.6935595567867,FDDB4D,154.3216552734375,-0.0,1979,2
44100,221AF7,154.78718836565096,FDDAF5,154.4183349609375,-0.0,1979,2
44101,22203F,154.88081717451524,FDDA9D,154.5150146484375,-0.0,1979,2
44102,222587,154.9744459833795,FDDA47,154.6094970703125,-0.0,1979,2
44103,222ACF,155.06807479224378,FDD9F0,154.705078125,-0.0,1979,2
44104,2230C0,155.17340720221608,FDD99B,154.7984619140625,-0.0,1979,2
44105,223608,155.26703601108034,FDD944,154.89404296875,-0.0,1979,2
44106,223B50,155.36066481994462,FDD8ED,154.9896240234375,-0.0,1979,2
44107,224098,155.45429362880887,FDD895,155.0863037109375,-0.0,1979,2
44108,2245E0,155.54792243767312,FDD83E,155.181884765625,-0.0,1979,2
44109,224B28,155.64155124653738,FDD7E8,155.2763671875,-0.0,1979,2
44110,225119,155.7468836565097,FDD791,155.3719482421875,-0.0,1979,2
44111,225661,155.84051246537396,FDD73C,155.46533203125,-0.0,1979,2
44112,225BA9,155.93414127423821,FDD6E6,155.559814453125,-0.0,1979,2
44113,2260F1,156.0277700831025,FDD68F,155.6553955078125,-0.0,1979,2
44114,226639,156.12139889196675,FDD638,155.7509765625,-0.0,1979,2
44115,226B81,156.21502770083103,FDD5E0,155.84765625,-0.0,1979,2
44116,227172,156.3203601108033,FDD58A,155.942138671875,-0.0,1979,2
44117,2276BA,156.4139889196676,FDD533,156.0377197265625,-0.0,1979,2
44118,227C02,156.50761772853187,FDD4DC,156.13330078125,-0.0,1979,2
44119,22814A,156.60124653739612,FDD486,156.227783203125,-0.0,1979,2
44120,22873B,156.70657894736843,FDD42F,156.3233642578125,-0.0,1979,2
44121,228C83,156.80020775623268,FDD3D9,156.4178466796875,-0.0,1979,2
44122,2291CB,156.89383656509696,FDD382,156.513427734375,-0.0,1979,2
44123,229713,156.98746537396121,FDD32C,156.60791015625,-0.0,1979,2
44124,229C5B,157.0810941828255,FDD2D4,156.70458984375,-0.0,1979,2
44125,22A24C,157.1864265927978,FDD27E,156.799072265625,-0.0,1979,2
44126,22A794,157.28005540166205,FDD227,156.8946533203125,-0.0,1979,2
44127,22ACDC,157.37368421052633,FDD1D1,156.9891357421875,-0.0,1979,2
44128,22B224,157.4673130193906,FDD17C,157.08251953125,-0.0,1979,2
44129,22B76C,157.56094182825484,FDD126,157.177001953125,-0.0,1979,2
44130,22BCB4,157.6545706371191,FDD0CF,157.2725830078125,-0.0,1979,2
44131,22C1FC,157.74819944598337,FDD077,157.3692626953125,-0.0,1979,2
44132,22C744,157.84182825484766,FDD021,157.4637451171875,-0.0,1979,2
44133,22CC8C,157.9354570637119,FDCFCA,157.559326171875,-0.0,1979,2
44134,22D27D,158.0407894736842,FDCF75,157.6527099609375,-0.0,1979,2
44135,22D7C5,158.13441828254847,FDCF1F,157.7471923828125,-0.0,1979,2
44136,22DD0D,158.22804709141275,FDCEC8,157.8427734375,-0.0,1979,2
44137,22E255,158.321675900277,FDCE70,157.939453125,-0.0,1979,2
44138,22E79D,158.41530470914128,FDCE17,158.0372314453125,-0.0,1979,2
44139,22ED8E,158.5206371191136,FDCDC1,158.1317138671875,-0.0,1979,2
44140,22F2D6,158.61426592797784,FDCD69,158.2283935546875,-0.0,1979,2
44141,22F81E,158.70789473684212,FDCD13,158.3228759765625,-0.0,1979,2
44142,22FD66,158.80152354570637,FDCCBC,158.41845703125,-0.0,1979,2
44143,230357,158.90685595567868,FDCC66,158.512939453125,-0.0,1979,2
44144,23089F,159.00048476454293,FDCC0F,158.6085205078125,-0.0,1979,2
44145,230DE7,159.0941135734072,FDCBB7,158.7052001953125,-0.0,1979,2
44146,23132F,159.18774238227147,FDCB62,158.798583984375,-0.0,1979,2
44147,231877,159.28137119113572,FDCB0B,158.8941650390625,-0.0,1979,2
44148,231DBF,159.375,FDCAB5,158.9886474609375,-0.0,1979,2
44149,2323B0,159.48033240997228,FDCA5E,159.084228515625,-0.0,1979,2
44150,2328F8,159.57396121883656,FDCA06,159.180908203125,-0.0,1979,2
44151,232E40,159.66759002770084,FDC9AE,159.277587890625,-0.0,1979,2
44152,233388,159.7612188365651,FDC957,159.3731689453125,-0.0,1979,2
44153,233979,159.8665512465374,FDC900,159.46875,-0.0,1979,2
44154,233EC1,159.96018005540165,FDC8A9,159.5643310546875,-0.0,1979,2
44155,234409,160.05380886426593,FDC853,159.6588134765625,-0.0,1979,2
44156,234951,160.14743767313018,FDC7FC,159.75439453125,-0.0,1979,2
44157,234E99,160.24106648199447,FDC7A6,159.848876953125,-0.0,1979,2
44158,23548A,160.34639889196677,FDC74E,159.945556640625,-0.0,1979,2
44159,2359D2,160.44002770083102,FDC6F8,160.0400390625,-0.0,1979,2
44160,235F1A,160.5336565096953,FDC6A0,160.13671875,-0.0,1979,2
44161,236462,160.62728531855956,FDC64A,160.231201171875,-0.0,1979,2
44162,2369AA,160.72091412742384,FDC5F3,160.3267822265625,-0.0,1979,2
44163,236F9B,160.82624653739612,FDC59C,160.42236328125,-0.0,1979,2
44164,2374E3,160.9198753462604,FDC546,160.516845703125,-0.0,1979,2
44165,237A2B,161.01350415512465,FDC4EF,160.6124267578125,-0.0,1979,2
44166,237F73,161.10713296398893,FDC497,160.7091064453125,-0.0,1979,2
44167,238564,161.21246537396124,FDC440,160.8046875,-0.0,1979,2
44168,238AAC,161.3060941828255,FDC3E9,160.9002685546875,-0.0,1979,2
44169,238FF4,161.39972299168977,FDC393,160.9947509765625,-0.0,1979,2
44170,23953C,161.493351800554,FDC33D,161.0892333984375,-0.0,1979,2
44170,239B2D,161.59868421052633,FDC2E6,161.184814453125,-0.0,1979,2
44172,23A075,161.69231301939058,FDC28E,161.281494140625,-0.0,1979,2
44173,23A5BD,161.78594182825483,FDC237,161.3770751953125,-0.0,1979,2
44174,23AB05,161.87957063711912,FDC1DF,161.4737548828125,-0.0,1979,2
44175,23B04D,161.97319944598337,FDC187,161.5704345703125,-0.0,1979,2
44176,23B595,162.06682825484765,FDC131,161.6649169921875,-0.0,1979,2
44177,23BADD,162.1604570637119,FDC0DA,161.760498046875,-0.0,1979,2
44178,23C025,162.25408587257618,FDC085,161.8538818359375,-0.0,1979,2
44179,23C616,162.3594182825485,FDC02F,161.9483642578125,-0.0,1979,2
44180,23CB5E,162.45304709141274,FDBFD8,162.0439453125,-0.0,1979,2
44181,23D0A6,162.54667590027702,FDBF80,162.140625,-0.0,1979,2
44182,23D5EE,162.64030470914128,FDBF28,162.2373046875,-0.0,1979,2
44183,23DB36,162.73393351800556,FDBECF,162.3350830078125,-0.0,1979,2
44184,23E07E,162.8275623268698,FDBE78,162.4306640625,-0.0,1979,2
44185,23E66F,162.93289473684212,FDBE21,162.5262451171875,-0.0,1979,2
44186,23EBB7,163.02652354570637,FDBDCC,162.61962890625,-0.0,1979,2
44187,23F0FF,163.12015235457065,FDBD75,162.7152099609375,-0.0,1979,2
44188,23F647,163.2137811634349,FDBD1E,162.810791015625,-0.0,1979,2
44189,23FB8F,163.30740997229915,FDBCC6,162.907470703125,-0.0,1979,2
